league,season,match_id,match_date,team_id,team,side,mslb,regime,dD_base,dD_after_aging,dD_final,abs_dD_base,abs_dD_after_aging,abs_dD_final,dS,dP_fav,dP_x,dP_dog,abs_dah,abs_dtot,month
Ligue 1,2024-25,8266,2025-04-20,81,Lens,away,30,stable,-0.2855145767006144,-0.09702357098550704,-0.19429399587211743,0.2855145767006144,0.09702357098550704,0.19429399587211743,-0.19227057428085947,-5.636032866441504,-0.2825354878250086,5.9185683542665295,0.25,0.25,4
Ligue 1,2024-25,8267,2025-04-20,85,Nice,home,30,stable,-0.1800120345771381,-0.06489430280817299,0.03782161374245008,0.1800120345771381,0.06489430280817299,0.03782161374245008,-0.18660730830881267,-0.5941325727193525,1.5835416668767588,-0.9894090941573688,0.0,0.25,4
Ligue 1,2024-25,8267,2025-04-20,89,Angers,away,30,stable,-0.1800120345771381,-0.06489430280817299,0.03782161374245008,0.1800120345771381,0.06489430280817299,0.03782161374245008,-0.18660730830881267,-0.5941325727193525,1.5835416668767588,-0.9894090941573688,0.0,0.25,4
Ligue 1,2024-25,8268,2025-04-20,105,Reims,home,30,stable,-0.7337971459965986,-0.1620803493582772,-0.044610881348823184,0.7337971459965986,0.1620803493582772,0.044610881348823184,-0.1172050068533439,-2.6145617417232314,0.40863835171612295,2.2059233900070834,0.25,0.0,4
Ligue 1,2024-25,8268,2025-04-20,86,Toulouse,away,30,stable,-0.7337971459965986,-0.1620803493582772,-0.044610881348823184,0.7337971459965986,0.1620803493582772,0.044610881348823184,-0.1172050068533439,-2.6145617417232314,0.40863835171612295,2.2059233900070834,0.25,0.0,4
Ligue 1,2024-25,8269,2025-04-20,106,St Etienne,home,31,stable,-0.25971804457755643,-0.19581146366633095,-0.08054481470411001,0.25971804457755643,0.19581146366633095,0.08054481470411001,-0.151538908112967,-3.114197092031845,1.3180415145197162,1.7961555775121485,0.25,0.25,4
Ligue 1,2024-25,8269,2025-04-20,82,Lyon,away,30,stable,-0.25971804457755643,-0.19581146366633095,-0.08054481470411001,0.25971804457755643,0.19581146366633095,0.08054481470411001,-0.151538908112967,-3.114197092031845,1.3180415145197162,1.7961555775121485,0.25,0.25,4
Ligue 1,2024-25,8270,2025-04-22,95,Nantes,home,30,stable,-0.09607711742509428,0.1876473923752795,0.30023685353013474,0.09607711742509428,0.1876473923752795,0.30023685353013474,-0.17537256843218874,4.181406836294677,-0.5188658093857851,-3.6625410269088734,0.25,0.25,4
Ligue 1,2024-25,8270,2025-04-22,96,Paris SG,away,30,stable,-0.09607711742509428,0.1876473923752795,0.30023685353013474,0.09607711742509428,0.1876473923752795,0.30023685353013474,-0.17537256843218874,4.181406836294677,-0.5188658093857851,-3.6625410269088734,0.25,0.25,4
Ligue 1,2024-25,8271,2025-04-25,96,Paris SG,home,31,stable,0.1551197101384334,0.32525793957132465,0.4333932863368868,0.1551197101384334,0.32525793957132465,0.4333932863368868,-0.22442428462048003,7.686238336020812,-1.5664349779673485,-6.119803358053473,0.25,0.25,4
Ligue 1,2024-25,8271,2025-04-25,85,Nice,away,31,stable,0.1551197101384334,0.32525793957132465,0.4333932863368868,0.1551197101384334,0.32525793957132465,0.4333932863368868,-0.22442428462048003,7.686238336020812,-1.5664349779673485,-6.119803358053473,0.25,0.25,4
Ligue 1,2024-25,8272,2025-04-26,94,Strasbourg,home,31,stable,-0.3320534487883997,-0.20437688272276655,-0.09041270379014454,0.3320534487883997,0.20437688272276655,0.09041270379014454,-0.3963873716370556,-2.75319348005878,2.6275170339983696,0.12567644606041872,0.0,0.5,4
Ligue 1,2024-25,8272,2025-04-26,106,St Etienne,away,32,stable,-0.3320534487883997,-0.20437688272276655,-0.09041270379014454,0.3320534487883997,0.20437688272276655,0.09041270379014454,-0.3963873716370556,-2.75319348005878,2.6275170339983696,0.12567644606041872,0.0,0.5,4
Ligue 1,2024-25,8273,2025-04-26,84,Le Havre,home,31,stable,-0.635062362971662,-0.22213651767292575,-0.10043739172697763,0.635062362971662,0.22213651767292575,0.10043739172697763,-0.29533942000398783,-3.0326187629585832,2.3023806360570553,0.7302381269015668,0.25,0.5,4
Ligue 1,2024-25,8273,2025-04-26,83,Monaco,away,31,stable,-0.635062362971662,-0.22213651767292575,-0.10043739172697763,0.635062362971662,0.22213651767292575,0.10043739172697763,-0.29533942000398783,-3.0326187629585832,2.3023806360570553,0.7302381269015668,0.25,0.5,4
Ligue 1,2024-25,8274,2025-04-26,82,Lyon,home,31,stable,-0.6242924043293778,-0.43448201464057634,-0.2945835624417886,0.6242924043293778,0.43448201464057634,0.2945835624417886,-0.36171842049724523,-8.14108255772561,3.2078064218525797,4.9332761358730215,0.5,0.5,4
Ligue 1,2024-25,8274,2025-04-26,79,Rennes,away,31,stable,-0.6242924043293778,-0.43448201464057634,-0.2945835624417886,0.6242924043293778,0.43448201464057634,0.2945835624417886,-0.36171842049724523,-8.14108255772561,3.2078064218525797,4.9332761358730215,0.5,0.5,4
Ligue 1,2024-25,8275,2025-04-27,89,Angers,home,31,stable,-0.3687219091851489,-0.3373826021874917,-0.18353016080274198,0.3687219091851489,0.3373826021874917,0.18353016080274198,-0.19062203550530832,-5.681442748687782,3.1640504303970305,2.5173923182907734,0.25,0.0,4
Ligue 1,2024-25,8275,2025-04-27,88,Lille,away,31,stable,-0.3687219091851489,-0.3373826021874917,-0.18353016080274198,0.3687219091851489,0.3373826021874917,0.18353016080274198,-0.19062203550530832,-5.681442748687782,3.1640504303970305,2.5173923182907734,0.25,0.0,4
Ligue 1,2024-25,8276,2025-04-27,81,Lens,home,31,stable,0.10715296708619992,-0.1616397420852379,-0.049689597556742404,0.10715296708619992,0.1616397420852379,0.049689597556742404,-0.17670622098516597,-2.565357852695904,1.7735887443376481,0.7917691083582284,0.0,0.25,4
Ligue 1,2024-25,8276,2025-04-27,91,Auxerre,away,32,stable,0.10715296708619992,-0.1616397420852379,-0.049689597556742404,0.10715296708619992,0.1616397420852379,0.049689597556742404,-0.17670622098516597,-2.565357852695904,1.7735887443376481,0.7917691083582284,0.0,0.25,4
Ligue 1,2024-25,8277,2025-04-27,104,Montpellier,home,31,stable,-0.5790892891012562,-0.6836814393760465,-0.7917791777158547,0.5790892891012562,0.6836814393760465,0.7917791777158547,-0.030071719454766388,-19.459441671012033,1.2551576386932162,18.204284032318824,0.75,0.0,4
Ligue 1,2024-25,8277,2025-04-27,105,Reims,away,31,stable,-0.5790892891012562,-0.6836814393760465,-0.7917791777158547,0.5790892891012562,0.6836814393760465,0.7917791777158547,-0.030071719454766388,-19.459441671012033,1.2551576386932162,18.204284032318824,0.75,0.0,4
Ligue 1,2024-25,8278,2025-04-27,95,Nantes,home,31,stable,-0.14109925910364005,0.001936004466094432,0.006525903443017678,0.14109925910364005,0.001936004466094432,0.006525903443017678,0.0945455726846891,1.1907602301440612,-1.7592655985153915,0.5685053683713193,0.0,0.0,4
Ligue 1,2024-25,8278,2025-04-27,86,Toulouse,away,31,stable,-0.14109925910364005,0.001936004466094432,0.006525903443017678,0.14109925910364005,0.001936004466094432,0.006525903443017678,0.0945455726846891,1.1907602301440612,-1.7592655985153915,0.5685053683713193,0.0,0.0,4
Ligue 1,2024-25,8279,2025-04-27,80,Marseille,home,31,stable,-0.6665824913286253,-0.4874763640666424,-0.31027427451817524,0.6665824913286253,0.4874763640666424,0.31027427451817524,-0.5759656481351723,-7.844741927282806,5.41660355403353,2.4281383732492974,0.25,0.75,4
Ligue 1,2024-25,8279,2025-04-27,87,Brest,away,31,stable,-0.6665824913286253,-0.4874763640666424,-0.31027427451817524,0.6665824913286253,0.4874763640666424,0.31027427451817524,-0.5759656481351723,-7.844741927282806,5.41660355403353,2.4281383732492974,0.25,0.75,4
Ligue 1,2024-25,8280,2025-05-02,85,Nice,home,32,stable,-0.794158245845179,-0.4087017248274838,-0.24230211195180162,0.794158245845179,0.4087017248274838,0.24230211195180162,-0.39143677463265547,-6.709617289324998,4.1959223083922135,2.5136949809328333,0.25,0.25,5
Ligue 1,2024-25,8280,2025-05-02,105,Reims,away,32,stable,-0.794158245845179,-0.4087017248274838,-0.24230211195180162,0.794158245845179,0.4087017248274838,0.24230211195180162,-0.39143677463265547,-6.709617289324998,4.1959223083922135,2.5136949809328333,0.25,0.25,5
Ligue 1,2024-25,8281,2025-05-03,94,Strasbourg,home,32,stable,-1.3909866026972981,-1.22646749846037,-1.2972014924745923,1.3909866026972981,1.22646749846037,1.2972014924745923,0.13664749498011197,-23.91215151841354,-4.931376612178518,28.84352813059205,1.25,0.0,5
Ligue 1,2024-25,8281,2025-05-03,96,Paris SG,away,32,stable,-1.3909866026972981,-1.22646749846037,-1.2972014924745923,1.3909866026972981,1.22646749846037,1.2972014924745923,0.13664749498011197,-23.91215151841354,-4.931376612178518,28.84352813059205,1.25,0.0,5
Ligue 1,2024-25,8282,2025-05-03,86,Toulouse,home,32,stable,-0.3257752472245269,0.1981384148496247,0.23704242935830033,0.3257752472245269,0.1981384148496247,0.23704242935830033,-0.2941881467857814,5.192664742579528,-0.5137065269344099,-4.678958215645157,0.25,0.25,5
Ligue 1,2024-25,8282,2025-05-03,79,Rennes,away,32,stable,-0.3257752472245269,0.1981384148496247,0.23704242935830033,0.3257752472245269,0.1981384148496247,0.23704242935830033,-0.2941881467857814,5.192664742579528,-0.5137065269344099,-4.678958215645157,0.25,0.25,5
Ligue 1,2024-25,8283,2025-05-03,106,St Etienne,home,33,stable,-0.31268927874675323,0.17189084402471155,0.2722786419403651,0.31268927874675323,0.17189084402471155,0.2722786419403651,-0.1737581204420393,3.861093416200978,-0.7452237934241324,-3.11586962277684,0.25,0.0,5
Ligue 1,2024-25,8283,2025-05-03,83,Monaco,away,32,stable,-0.31268927874675323,0.17189084402471155,0.2722786419403651,0.31268927874675323,0.17189084402471155,0.2722786419403651,-0.1737581204420393,3.861093416200978,-0.7452237934241324,-3.11586962277684,0.25,0.0,5
Ligue 1,2024-25,8284,2025-05-04,95,Nantes,home,32,stable,0.15391040064384653,0.27619452016987645,0.3300325786230095,0.15391040064384653,0.27619452016987645,0.3300325786230095,0.07036106216647164,7.008931381329231,-3.318759309125446,-3.690172072203765,0.25,0.0,5
Ligue 1,2024-25,8284,2025-05-04,89,Angers,away,32,stable,0.15391040064384653,0.27619452016987645,0.3300325786230095,0.15391040064384653,0.27619452016987645,0.3300325786230095,0.07036106216647164,7.008931381329231,-3.318759309125446,-3.690172072203765,0.25,0.0,5
Ligue 1,2024-25,8285,2025-05-04,91,Auxerre,home,33,stable,0.2814160174547004,0.48073453813746087,0.523089442503287,0.2814160174547004,0.48073453813746087,0.523089442503287,-0.1659654782674993,11.475580339231401,-1.046357225460609,-10.429223113770803,0.25,0.25,5
Ligue 1,2024-25,8285,2025-05-04,84,Le Havre,away,32,stable,0.2814160174547004,0.48073453813746087,0.523089442503287,0.2814160174547004,0.48073453813746087,0.523089442503287,-0.1659654782674993,11.475580339231401,-1.046357225460609,-10.429223113770803,0.25,0.25,5
Ligue 1,2024-25,8286,2025-05-04,87,Brest,home,32,stable,-0.8469866874513102,-0.29986433198576723,-0.14886200279231643,0.8469866874513102,0.29986433198576723,0.14886200279231643,-0.24775085105248795,-5.441021225710497,3.670779846476635,1.7702413792338696,0.25,0.25,5
Ligue 1,2024-25,8286,2025-05-04,104,Montpellier,away,32,stable,-0.8469866874513102,-0.29986433198576723,-0.14886200279231643,0.8469866874513102,0.29986433198576723,0.14886200279231643,-0.24775085105248795,-5.441021225710497,3.670779846476635,1.7702413792338696,0.25,0.25,5
Ligue 1,2024-25,8287,2025-05-04,82,Lyon,home,32,stable,-1.2311490086884744,-0.7189767124672635,-0.571584580973096,1.2311490086884744,0.7189767124672635,0.571584580973096,-0.4173007071379313,-13.240472662471348,5.695450969035759,7.545021693435555,0.5,0.25,5
Ligue 1,2024-25,8287,2025-05-04,81,Lens,away,32,stable,-1.2311490086884744,-0.7189767124672635,-0.571584580973096,1.2311490086884744,0.7189767124672635,0.571584580973096,-0.4173007071379313,-13.240472662471348,5.695450969035759,7.545021693435555,0.5,0.25,5
Ligue 1,2024-25,8288,2025-05-04,88,Lille,home,32,stable,0.00933473594562284,-0.2079956019096782,-0.2849493424687707,0.00933473594562284,0.2079956019096782,0.2849493424687707,0.0707556916459815,-6.543671717442967,-1.491931813599695,8.035603531042678,0.25,0.0,5
Ligue 1,2024-25,8288,2025-05-04,80,Marseille,away,32,stable,0.00933473594562284,-0.2079956019096782,-0.2849493424687707,0.00933473594562284,0.2079956019096782,0.2849493424687707,0.0707556916459815,-6.543671717442967,-1.491931813599695,8.035603531042678,0.25,0.0,5
Ligue 1,2024-25,8289,2025-05-10,89,Angers,home,33,stable,-0.4575815844830048,-0.16716699600675233,-0.050601096012424684,0.4575815844830048,0.16716699600675233,0.050601096012424684,-0.1047720556103009,-2.786053775502051,1.2847835578316202,1.5012702176704447,0.25,0.0,5
Ligue 1,2024-25,8289,2025-05-10,94,Strasbourg,away,33,stable,-0.4575815844830048,-0.16716699600675233,-0.050601096012424684,0.4575815844830048,0.16716699600675233,0.050601096012424684,-0.1047720556103009,-2.786053775502051,1.2847835578316202,1.5012702176704447,0.25,0.0,5
Ligue 1,2024-25,8290,2025-05-10,91,Auxerre,home,34,stable,-0.23066658256351674,-0.18602917115112694,-0.1963603692188853,0.23066658256351674,0.18602917115112694,0.1963603692188853,0.14047697269290937,-3.554286255314354,-1.6998947112452367,5.254180966559597,0.0,0.25,5
Ligue 1,2024-25,8290,2025-05-10,95,Nantes,away,33,stable,-0.23066658256351674,-0.18602917115112694,-0.1963603692188853,0.23066658256351674,0.18602917115112694,0.1963603692188853,0.14047697269290937,-3.554286255314354,-1.6998947112452367,5.254180966559597,0.0,0.25,5
Ligue 1,2024-25,8291,2025-05-10,87,Brest,home,33,stable,-0.6548322364935258,-0.2517962156164226,-0.11462345368876481,0.6548322364935258,0.2517962156164226,0.11462345368876481,-0.42494714945372003,-3.94964269915411,3.2154843193234335,0.7341583798306711,0.0,0.5,5
Ligue 1,2024-25,8291,2025-05-10,88,Lille,away,33,stable,-0.6548322364935258,-0.2517962156164226,-0.11462345368876481,0.6548322364935258,0.2517962156164226,0.11462345368876481,-0.42494714945372003,-3.94964269915411,3.2154843193234335,0.7341583798306711,0.0,0.5,5
Ligue 1,2024-25,8292,2025-05-10,84,Le Havre,home,33,stable,-0.3103412086508177,0.2896587913491824,0.3853913873689254,0.3103412086508177,0.2896587913491824,0.3853913873689254,-0.09089715670909415,6.913193275684726,-2.0894699380971242,-4.823723337587593,0.5,0.0,5
Ligue 1,2024-25,8292,2025-05-10,80,Marseille,away,33,stable,-0.3103412086508177,0.2896587913491824,0.3853913873689254,0.3103412086508177,0.2896587913491824,0.3853913873689254,-0.09089715670909415,6.913193275684726,-2.0894699380971242,-4.823723337587593,0.5,0.0,5
Ligue 1,2024-25,8293,2025-05-10,83,Monaco,home,33,stable,-0.08102999343017736,-0.030744011627506285,0.03083094128422026,0.08102999343017736,0.030744011627506285,0.03083094128422026,-0.0361235509870963,-0.523809379873108,0.09174924540027718,0.4320601344728836,0.25,0.0,5
Ligue 1,2024-25,8293,2025-05-10,82,Lyon,away,33,stable,-0.08102999343017736,-0.030744011627506285,0.03083094128422026,0.08102999343017736,0.030744011627506285,0.03083094128422026,-0.0361235509870963,-0.523809379873108,0.09174924540027718,0.4320601344728836,0.25,0.0,5
Ligue 1,2024-25,8294,2025-05-10,104,Montpellier,home,33,stable,0.03600208994856713,0.636002089948567,0.7747705740901287,0.03600208994856713,0.636002089948567,0.7747705740901287,-0.06147237174717901,11.78239279280071,-4.108177986839268,-7.674214805961424,0.75,0.25,5
Ligue 1,2024-25,8294,2025-05-10,96,Paris SG,away,33,stable,0.03600208994856713,0.636002089948567,0.7747705740901287,0.03600208994856713,0.636002089948567,0.7747705740901287,-0.06147237174717901,11.78239279280071,-4.108177986839268,-7.674214805961424,0.75,0.25,5
Ligue 1,2024-25,8295,2025-05-10,105,Reims,home,33,stable,0.6028641029625974,0.5396208992568277,0.5986707682417762,0.6028641029625974,0.5396208992568277,0.5986707682417762,0.26064628593057115,13.536693471698385,-4.187009863978789,-9.349683607719603,0.5,0.25,5
Ligue 1,2024-25,8295,2025-05-10,106,St Etienne,away,34,stable,0.6028641029625974,0.5396208992568277,0.5986707682417762,0.6028641029625974,0.5396208992568277,0.5986707682417762,0.26064628593057115,13.536693471698385,-4.187009863978789,-9.349683607719603,0.5,0.25,5
Ligue 1,2024-25,8296,2025-05-10,79,Rennes,home,33,stable,-0.5362676476983861,-0.05311208917543997,0.012154926202063487,0.5362676476983861,0.05311208917543997,0.012154926202063487,-0.5688707222138896,-0.9669727523638927,2.648625335005128,-1.6816525826412465,0.0,0.75,5
Ligue 1,2024-25,8296,2025-05-10,85,Nice,away,33,stable,-0.5362676476983861,-0.05311208917543997,0.012154926202063487,0.5362676476983861,0.05311208917543997,0.012154926202063487,-0.5688707222138896,-0.9669727523638927,2.648625335005128,-1.6816525826412465,0.0,0.75,5
Ligue 1,2024-25,8297,2025-05-10,86,Toulouse,home,33,stable,-0.4892757456355786,-0.11980753751290862,-0.01797058251892253,0.4892757456355786,0.11980753751290862,0.01797058251892253,-0.12631374496733372,-1.2226086297022487,0.37076779753710265,0.8518408321651461,0.0,0.0,5
Ligue 1,2024-25,8297,2025-05-10,81,Lens,away,33,stable,-0.4892757456355786,-0.11980753751290862,-0.01797058251892253,0.4892757456355786,0.11980753751290862,0.01797058251892253,-0.12631374496733372,-1.2226086297022487,0.37076779753710265,0.8518408321651461,0.0,0.0,5
Ligue 1,2024-25,8298,2025-05-17,81,Lens,home,34,stable,-0.1875267112485486,0.29960346970831464,0.3228505182902459,0.1875267112485486,0.29960346970831464,0.3228505182902459,-0.35971841602832955,7.1459583417016965,-0.035949578360033874,-7.110008763341696,0.25,0.25,5
Ligue 1,2024-25,8298,2025-05-17,83,Monaco,away,34,stable,-0.1875267112485486,0.29960346970831464,0.3228505182902459,0.1875267112485486,0.29960346970831464,0.3228505182902459,-0.35971841602832955,7.1459583417016965,-0.035949578360033874,-7.110008763341696,0.25,0.25,5
Ligue 1,2024-25,8299,2025-05-17,88,Lille,home,34,stable,-0.6183216264202621,-0.253776916237209,-0.12042598365572443,0.6183216264202621,0.253776916237209,0.12042598365572443,-0.14094092672802727,-4.043481240400093,2.685726155609991,1.3577550847901243,0.0,0.25,5
Ligue 1,2024-25,8299,2025-05-17,105,Reims,away,34,stable,-0.6183216264202621,-0.253776916237209,-0.12042598365572443,0.6183216264202621,0.253776916237209,0.12042598365572443,-0.14094092672802727,-4.043481240400093,2.685726155609991,1.3577550847901243,0.0,0.25,5
Ligue 1,2024-25,8300,2025-05-17,82,Lyon,home,34,stable,-1.0239002048708323,-0.6378092372483257,-0.45935265885446785,1.0239002048708323,0.6378092372483257,0.45935265885446785,-0.7569981748227028,-7.712727581048595,4.866628134273482,2.8460994467750913,0.5,1.0,5
Ligue 1,2024-25,8300,2025-05-17,89,Angers,away,34,stable,-1.0239002048708323,-0.6378092372483257,-0.45935265885446785,1.0239002048708323,0.6378092372483257,0.45935265885446785,-0.7569981748227028,-7.712727581048595,4.866628134273482,2.8460994467750913,0.5,1.0,5
Ligue 1,2024-25,8301,2025-05-17,80,Marseille,home,34,stable,-0.39350481341866117,0.20649518658133892,0.29329378623799984,0.39350481341866117,0.20649518658133892,0.29329378623799984,-0.4568576341502606,5.655392605942488,-0.6116219079905227,-5.043770697952023,0.25,0.5,5
Ligue 1,2024-25,8301,2025-05-17,79,Rennes,away,34,stable,-0.39350481341866117,0.20649518658133892,0.29329378623799984,0.39350481341866117,0.20649518658133892,0.29329378623799984,-0.4568576341502606,5.655392605942488,-0.6116219079905227,-5.043770697952023,0.25,0.5,5
Ligue 1,2024-25,8302,2025-05-17,95,Nantes,home,34,stable,-0.6758697967564653,-0.07586979675646544,0.010737477241514082,0.6758697967564653,0.07586979675646544,0.010737477241514082,-0.02614229818106706,-1.1679193015799672,0.00446818380152314,1.1634511177784885,0.0,0.0,5
Ligue 1,2024-25,8302,2025-05-17,104,Montpellier,away,34,stable,-0.6758697967564653,-0.07586979675646544,0.010737477241514082,0.6758697967564653,0.07586979675646544,0.010737477241514082,-0.02614229818106706,-1.1679193015799672,0.00446818380152314,1.1634511177784885,0.0,0.0,5
Ligue 1,2024-25,8303,2025-05-17,85,Nice,home,34,stable,-0.5460789136997514,-0.21476796846946344,-0.09905853447027924,0.5460789136997514,0.21476796846946344,0.09905853447027924,-0.7123722576772322,-3.032396572442042,3.571494285798646,-0.5390977133565844,0.25,0.75,5
Ligue 1,2024-25,8303,2025-05-17,87,Brest,away,34,stable,-0.5460789136997514,-0.21476796846946344,-0.09905853447027924,0.5460789136997514,0.21476796846946344,0.09905853447027924,-0.7123722576772322,-3.032396572442042,3.571494285798646,-0.5390977133565844,0.25,0.75,5
Ligue 1,2024-25,8304,2025-05-17,96,Paris SG,home,34,stable,-0.6268359268436012,-0.5629948157866402,-0.36623895099901693,0.6268359268436012,0.5629948157866402,0.36623895099901693,-0.11579425384054343,-7.187433836771762,3.860999511530329,3.326434325241384,0.25,0.0,5
Ligue 1,2024-25,8304,2025-05-17,91,Auxerre,away,35,stable,-0.6268359268436012,-0.5629948157866402,-0.36623895099901693,0.6268359268436012,0.5629948157866402,0.36623895099901693,-0.11579425384054343,-7.187433836771762,3.860999511530329,3.326434325241384,0.25,0.0,5
Ligue 1,2024-25,8305,2025-05-17,106,St Etienne,home,35,stable,-0.5081330479772478,-0.7739857756783223,-0.8153640116916564,0.5081330479772478,0.7739857756783223,0.8153640116916564,-0.2912255537137378,-18.655565905551626,-0.19516795449069924,18.850733860042318,0.75,0.25,5
Ligue 1,2024-25,8305,2025-05-17,86,Toulouse,away,34,stable,-0.5081330479772478,-0.7739857756783223,-0.8153640116916564,0.5081330479772478,0.7739857756783223,0.8153640116916564,-0.2912255537137378,-18.655565905551626,-0.19516795449069924,18.850733860042318,0.75,0.25,5
Ligue 1,2024-25,8306,2025-05-17,94,Strasbourg,home,34,stable,-0.525748162519698,-0.1504322126963682,-0.06013090044304659,0.525748162519698,0.1504322126963682,0.06013090044304659,-0.8077605593649322,-1.3093384335700176,4.048225124906116,-2.738886691336076,0.0,1.0,5
Ligue 1,2024-25,8306,2025-05-17,84,Le Havre,away,34,stable,-0.525748162519698,-0.1504322126963682,-0.06013090044304659,0.525748162519698,0.1504322126963682,0.06013090044304659,-0.8077605593649322,-1.3093384335700176,4.048225124906116,-2.738886691336076,0.0,1.0,5
Ligue 1,2025-26,4001,2025-08-15,79,Rennes,home,1,long_break,-0.4403800484523415,-0.24280318335714762,-0.12900980757562908,0.4403800484523415,0.24280318335714762,0.12900980757562908,0.04710986682685725,-4.377494363871836,0.5074668692015116,3.8700274946703193,0.0,0.0,8
Ligue 1,2025-26,4001,2025-08-15,80,Marseille,away,1,long_break,-0.4403800484523415,-0.24280318335714762,-0.12900980757562908,0.4403800484523415,0.24280318335714762,0.12900980757562908,0.04710986682685725,-4.377494363871836,0.5074668692015116,3.8700274946703193,0.0,0.0,8
Ligue 1,2025-26,4002,2025-08-16,81,Lens,home,1,long_break,0.2210684925144839,-0.1344540072819314,-0.03099582953317405,0.2210684925144839,0.1344540072819314,0.03099582953317405,0.13057367439592538,-0.9451952012200837,-1.3864515842310354,2.3316467854511194,0.25,0.25,8
Ligue 1,2025-26,4002,2025-08-16,82,Lyon,away,1,long_break,0.2210684925144839,-0.1344540072819314,-0.03099582953317405,0.2210684925144839,0.1344540072819314,0.03099582953317405,0.13057367439592538,-0.9451952012200837,-1.3864515842310354,2.3316467854511194,0.25,0.25,8
Ligue 1,2025-26,4003,2025-08-16,83,Monaco,home,1,long_break,-0.5248358562025239,-0.38805428354418403,-0.23076553002498823,0.5248358562025239,0.38805428354418403,0.23076553002498823,-0.06612954730303233,-6.082045017172478,3.2709503881027584,2.811094629069709,0.25,0.0,8
Ligue 1,2025-26,4003,2025-08-16,84,Le Havre,away,1,long_break,-0.5248358562025239,-0.38805428354418403,-0.23076553002498823,0.5248358562025239,0.38805428354418403,0.23076553002498823,-0.06612954730303233,-6.082045017172478,3.2709503881027584,2.811094629069709,0.25,0.0,8
Ligue 1,2025-26,4004,2025-08-16,85,Nice,home,1,long_break,0.15540574081562664,0.34101480356305947,0.39770467573235246,0.15540574081562664,0.34101480356305947,0.39770467573235246,0.15125356485295605,8.416629866612807,-3.627085935463656,-4.789543931149195,0.25,0.0,8
Ligue 1,2025-26,4004,2025-08-16,86,Toulouse,away,1,long_break,0.15540574081562664,0.34101480356305947,0.39770467573235246,0.15540574081562664,0.34101480356305947,0.39770467573235246,0.15125356485295605,8.416629866612807,-3.627085935463656,-4.789543931149195,0.25,0.0,8
Ligue 1,2025-26,4005,2025-08-17,87,Brest,home,1,long_break,-0.38759239525579603,-0.6348613150572654,-0.6589801181438745,0.38759239525579603,0.6348613150572654,0.6589801181438745,0.03487305893899206,-14.102980220357592,-2.2146791406878474,16.31765936104541,0.5,0.25,8
Ligue 1,2025-26,4005,2025-08-17,88,Lille,away,1,long_break,-0.38759239525579603,-0.6348613150572654,-0.6589801181438745,0.38759239525579603,0.6348613150572654,0.6589801181438745,0.03487305893899206,-14.102980220357592,-2.2146791406878474,16.31765936104541,0.5,0.25,8
Ligue 1,2025-26,4006,2025-08-17,89,Angers,home,1,long_break,-0.4044888651688023,-0.26602483812151057,-0.31862670166678364,0.4044888651688023,0.26602483812151057,0.31862670166678364,-0.13785624852209954,-8.597306563678881,0.22895209201146405,8.368354471667333,0.5,0.25,8
Ligue 1,2025-26,4007,2025-08-17,91,Auxerre,home,1,long_break,0.20076912186784474,0.06713797657001758,0.08428618821462922,0.20076912186784474,0.06713797657001758,0.08428618821462922,0.19813926705366258,3.1381931142171693,-2.3004230122953775,-0.8377701019218253,0.25,0.25,8
Ligue 1,2025-26,4007,2025-08-17,92,Lorient,away,1,long_break,0.20076912186784474,0.06713797657001758,0.08428618821462922,0.20076912186784474,0.06713797657001758,0.08428618821462922,0.19813926705366258,3.1381931142171693,-2.3004230122953775,-0.8377701019218253,0.25,0.25,8
Ligue 1,2025-26,4008,2025-08-17,93,Metz,home,1,long_break,-0.28501447771306526,-0.0915110759395052,-0.003113211156001161,0.28501447771306526,0.0915110759395052,0.003113211156001161,-0.17081278307947034,-1.625277600962155,0.6109535177012293,1.0143240832609175,0.0,0.0,8
Ligue 1,2025-26,4008,2025-08-17,94,Strasbourg,away,1,long_break,-0.28501447771306526,-0.0915110759395052,-0.003113211156001161,0.28501447771306526,0.0915110759395052,0.003113211156001161,-0.17081278307947034,-1.625277600962155,0.6109535177012293,1.0143240832609175,0.0,0.0,8
Ligue 1,2025-26,4009,2025-08-17,95,Nantes,home,1,long_break,-0.6072423895267769,-0.6910612956686555,-0.5187035673913212,0.6072423895267769,0.6910612956686555,0.5187035673913212,-0.12500134080829772,-12.141951580670474,6.049016958331832,6.092934622338658,0.5,0.25,8
Ligue 1,2025-26,4009,2025-08-17,96,Paris SG,away,1,long_break,-0.6072423895267769,-0.6910612956686555,-0.5187035673913212,0.6072423895267769,0.6910612956686555,0.5187035673913212,-0.12500134080829772,-12.141951580670474,6.049016958331832,6.092934622338658,0.5,0.25,8
